OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,ActiveFireCandidate,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
506277,38468877,,DEFAULT,,,iffrs,0.1,0.1,WIWISC,,,,,,,,,,Human,,,SCBQ,,10/9/2025 11:30:00 PM,,,,,,,,,EACC,,,,,,County PF,,WF,FI,43.30007,-89.82679,,,{B4FB8D35-D7C5-4ADB-868A-349CEB425C76},,0,,,,,,FIRE124236,iffrs,,,,Sauk,WIWIC,55111,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,,,,2025-WIWIS-FIRE124236,No Decision,,,,10/10/2025 7:59:35 PM,10/10/2025 8:00:07 PM,1,0,,,{EC266F85-0F54-4859-A01C-6C9355CB38F1},2f959b99-a26c-4468-b875-56b7d20e1ef2,,-89.82679,43.30007
506255,38468853,EKW4,DEFAULT,,,wildcade,0.1,0.1,UTCDC,,,,,,,,,,Natural,,,,,10/10/2025 1:48:56 AM,,,,,,,P4,0407,GBCC,,,,,,Buck Knoll,,WF,FI,37.58453,-112.56399,,,{C663C0BB-39ED-4EEF-AEFB-1419A3666E0B},,0,1,,,,,000606,wildcade,,,,Garfield,UTCDC,49017,USFS,UTDIF,,USFS,Federal,,,,,,,GB34,USFS,UTDIF,US-UT,,,,,,2025-UTDIF-000606,No Decision,,,,10/10/2025 5:40:52 PM,10/10/2025 6:44:32 PM,1,0,,,{E3DD2894-0116-4A88-8E2B-416D6EF787B9},b5f4aa24-a21d-45d2-847d-ce08aed8df0e,Type 5 Incident,-112.56399,37.58453
506177,38468775,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 3:12:18 AM,,,,,,,,,OSCC,,,,,,LAC-354624,,WF,FI,34.13901,-117.94685,,,{322C99BD-5557-48E0-87B0-5FA7AAC1F7CB},,0,,,,,,354624,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-354624,No Decision,,,,10/10/2025 3:14:57 AM,10/10/2025 3:14:57 AM,1,0,,,{832C43C6-51EB-4757-9688-306DA06BA349},da69dbdd-16bd-4d2f-9127-185c85b2f9ad,,-117.94685,34.13901
506185,38468783,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 11:10:42 AM,,,,,,,,,OSCC,,,,,,LAC-354905,,WF,FI,34.5685,-118.1303,,,{8E9AA005-FECA-4782-8679-EAA79E757046},,0,,,,,,354905,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-354905,No Decision,,,,10/10/2025 11:12:57 AM,10/10/2025 11:12:57 AM,1,0,,,{A6A9C31B-D7D2-4ABF-94F4-47076958AB29},762d760b-2a6c-46c9-85c2-dd0c0b45405f,,-118.1303,34.5685
506296,38468894,,DEFAULT,,,wildcade,0.1,0.1,PAMACC,,,,,,,,,,Human,,,,,10/10/2025 11:35:36 AM,,,,,,,,,EACC,,,,,,Outpost,,WF,FI,38.07125,-81.0962,,,{E4BC0D22-0A9B-439E-AB14-5E96F7A7B288},,0,,,,,,000725,wildcade,,,,Fayette,PAMACC,54019,NPS,WVNRP,,NPS,Federal,,,,,,,EA17,NPS,WVNRP,US-WV,,,,,,2025-WVNRP-000725,No Decision,,,,10/10/2025 8:49:33 PM,10/10/2025 8:55:08 PM,1,0,,,{22950197-C2AE-48C1-8A7C-BC5771E4BB75},33c0251a-d2fb-4614-8d4a-62f4a3e943cf,Type 5 Incident,-81.0962,38.07125
506187,38468785,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 11:44:43 AM,,,,,,,,,OSCC,,,,,,LAC-354919,,WF,FI,33.80482,-118.2884,,,{D058B244-60DC-45C9-A8F4-9208C4A68EFA},,0,,,,,,354919,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-354919,No Decision,,,,10/10/2025 11:46:56 AM,10/10/2025 11:46:56 AM,1,0,,,{0DBE6F7C-5A8A-413F-8977-BE4332C148FB},9e749fd7-822b-4087-9255-72ff417ed278,,-118.2884,33.80482
506190,38468788,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 12:28:09 PM,,,,,,,,,OSCC,,,,,,LAC-354942,,WF,FI,33.90945,-118.07774,,,{B610A7E9-450D-482A-9A74-D7EF9EB564DA},,0,,,,,,354942,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-354942,No Decision,,,,10/10/2025 12:45:10 PM,10/10/2025 12:45:23 PM,1,0,,,{B6C3566C-7755-4FDE-9057-338256299F2B},e5b8647d-4e00-4eaa-b4c8-a230afc703db,,-118.07715,33.91025
506192,38468791,,DEFAULT,,,wildcade,,,MTMDC,,,,,,,,,,Undetermined,,,,,10/10/2025 1:21:03 PM,,,,,,,,,NRCC,,,,,,RX D7 Mink Peak,,RX,FI,47.097267,-115.125567,,,{4E75A092-98D4-43C9-AB5A-56E99855DB7A},,0,,,,,,250766,wildcade,,,,Mineral,MTMDC,30061,USFS,MTLNF,,USFS,Federal,,,,,,,NR04,USFS,MTLNF,US-MT,,,,,,2025-MTLNF-250766,No Decision,,,,10/10/2025 1:21:58 PM,10/10/2025 1:21:58 PM,1,0,,,{6970EF55-818D-4644-9C51-38AB10C7CF20},88330cb2-e720-4da4-9b27-3f15592a96f9,,-115.125567,47.097267
506526,38469124,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 1:42:56 PM,,,,,,,,,OSCC,,,,,,LAC-354984,,WF,FI,34.11654,-117.9763,,,{3A623A40-E694-4860-BD0D-C165BFD3CBF3},,0,,,,,,354984,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-354984,No Decision,,,,10/11/2025 9:27:09 PM,10/11/2025 9:27:09 PM,1,0,,,{9D86BD54-6992-4CB0-A3FD-92B685C99B5D},49866125-6540-484b-8c3a-a51f4c85d9a7,,-117.9763,34.11654
506529,38469125,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 1:45:47 PM,,,,,,,,,OSCC,,,,,,LAC-354987,,WF,FI,33.97417,-118.1242,,,{A5934BE5-827B-4E02-8E76-B01D38E2C042},,0,,,,,,354987,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-354987,No Decision,,,,10/11/2025 9:28:01 PM,10/11/2025 9:28:01 PM,1,0,,,{1B6EBBC7-E41D-476E-85DF-A112A21CD958},95dfc10e-f5f8-481e-9887-4429cec38f65,,-118.1242,33.97417
506198,38468796,,DEFAULT,,,wildcade,,,ORBMC,,,,,,,,,,Undetermined,,,,,10/10/2025 2:04:03 PM,,,,,,,,,NWCC,,,,,,Little George 116/122 RX,,RX,FI,46.1213,-117.2795,,,{0B270696-FF39-49A8-823E-F1039C1CBD99},,0,,,,,,000623,wildcade,,,,Asotin,ORBMC,53003,USFS,ORUMF,,USFS,Federal,,,,,,,NW11,USFS,ORUMF,US-WA,,,,,,2025-ORUMF-000623,No Decision,,,,10/10/2025 2:04:33 PM,10/10/2025 2:04:33 PM,1,0,,,{67A50BF4-4A79-4CBA-A14F-00BF8C7180CF},472cde2e-27fc-45a4-b553-99933c066283,,-117.2795,46.1213
506200,38468799,,DEFAULT,,,wildcade,,,ORBMC,,,,,,,,,,Undetermined,,,,,10/10/2025 2:10:01 PM,,,,,,,,,NWCC,,,,,,Lewis Piles RX,,RX,FI,45.418992,-117.426134,,,{5CCDE54F-6AE7-45E9-BEF1-A983A5E46462},,0,,,,,,000624,wildcade,,,,Wallowa,ORBMC,41063,,,,Private,Private,,,,,,,NW11,DOF,OR974S,US-OR,,,,,,2025-OR974S-000624,No Decision,,,,10/10/2025 2:10:30 PM,10/10/2025 2:10:30 PM,1,0,,,{A735B5DC-05AE-4C6E-AE20-21AB6D61143B},776e05b3-8d38-4c63-a9ed-1efd76d359f6,,-117.426134,45.418992
506214,38468813,,DEFAULT,,,wildcade,,,WACAC,,,,,,,,,,Undetermined,,,,,10/10/2025 2:30:00 PM,,,,,,,,,NWCC,,,,,,2025 Swimptkin HFR RX,,RX,FI,48.395515,-119.223309,,,{4785BA03-B9C3-413D-B4DA-5ECBAAA739C2},,0,1,,,,,250195,wildcade,,,,Okanogan,WACAC,53047,BIA,WACOA,,BIA,Federal,,,,,,,NW08,BIA,WACOA,US-WA,,,,,,2025-WACOA-250195,No Decision,,,,10/10/2025 2:55:44 PM,10/10/2025 3:02:32 PM,1,0,,,{591D591E-B9D7-4A46-8F51-23DB2537E0B8},77dad186-bbf2-476a-aaab-d17e4b1bdfdc,,-119.223309,48.395515
506530,38469126,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 2:41:16 PM,,,,,,,,,OSCC,,,,,,LAC-355022,,WF,FI,34.57253,-118.11158,,,{5784F16C-8F50-4A38-8371-BD68154629EF},,0,,,,,,355022,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-355022,No Decision,,,,10/11/2025 9:29:16 PM,10/11/2025 9:29:16 PM,1,0,,,{6D5D5696-1901-4C67-A4DA-5C2F07E2A7C3},17ce65ef-47c6-4352-baf4-26eca0830f78,,-118.11158,34.57253
506228,38468827,,DEFAULT,,,wildcade,,,MTMDC,,,,,,,,,,Undetermined,,,,,10/10/2025 3:50:27 PM,,,,,,,,,NRCC,,,,,,RX D4 Butler 442,,RX,FI,47.128483,-114.39485,,,{7EEFBA53-A6D9-4EDA-8F86-F2BB9019ECCA},,0,,,,,,250767,wildcade,,,,Missoula,MTMDC,30063,USFS,MTLNF,,USFS,Federal,,,,,,,NR04,USFS,MTLNF,US-MT,,,,,,2025-MTLNF-250767,No Decision,,,,10/10/2025 3:54:43 PM,10/10/2025 3:54:43 PM,1,0,,,{088EF236-0D17-447A-B28B-7B8E21779895},042b7eb2-0648-4fbf-b7a6-b4d17de5eb10,,-114.39485,47.128483
506233,38468831,,DEFAULT,,,wildcade,,,SDGPC,,,,,,,,,,Undetermined,,,,,10/10/2025 4:00:58 PM,,,,,,,,,RMCC,,,,,,2025 Ellsworth RX,,RX,FI,44.162048,-103.080736,,,{F61C4B8A-CCF5-4392-9E7E-F25DF5A733CB},,0,,,,,,251168,wildcade,,,,Meade,SDGPC,46093,USAF,SDELAQ,,DOD,Federal,,,,,,,RM04,USAF,SDELAQ,US-SD,,,,,,2025-SDELAQ-251168,No Decision,,,,10/10/2025 4:08:19 PM,10/10/2025 4:08:19 PM,1,0,,,{D3072ABE-6AD2-418F-959F-7696F306D7C5},011365fc-e761-4aa6-9792-7ddf27554cb2,,-103.080736,44.162048
506240,38468836,,DEFAULT,,,wildcade,,,COPBC,,,,,,,,,,Undetermined,,,,,10/10/2025 4:29:10 PM,,,,,,,,,RMCC,,,,,,Phantom Creek RX,,RX,FI,39.036102,-105.208342,,,{CE8DE55F-12E8-4B90-A709-04D6E393DA19},,0,1,,,,,001643,wildcade,,,,Teller,COPBC,08119,USFS,COPSF,,USFS,Federal,,,,,,,RM18,USFS,COPSF,US-CO,,,,,,2025-COPSF-001643,No Decision,,,,10/10/2025 4:48:19 PM,10/10/2025 5:21:26 PM,1,0,,,{272FB9D5-99C2-4E9B-BC82-6313978E63ED},a5a098d6-3cea-4f67-a174-cc7973f196a4,,-105.208342,39.036102
506665,38469263,,DEFAULT,,,wildcade,,,IDBDC,,,,,,,,,,Undetermined,,,,,10/10/2025 4:58:21 PM,,,,,,,,,GBCC,,,,,,RX D4 SLASH & DEBRIS PILES 2025,,RX,FI,44.388229,-115.928423,,,{7D2AFBAF-451B-425F-B24F-52C0E566223A},,0,,,,,,001371,wildcade,,,,Valley,IDBDC,16085,USFS,IDBOF,,USFS,Federal,,,,,,,GB01,USFS,IDBOF,US-ID,,,,,,2025-IDBOF-001371,No Decision,,,,10/12/2025 3:09:48 PM,10/12/2025 3:10:25 PM,1,0,,,{A56DF0D8-8514-4DAE-9B25-B09EA308928A},5b59442b-8015-42fc-82db-f84cd7896962,,-115.928423,44.388229
506254,38468852,,DEFAULT,,,wildcade,,,UTNUC,,,,,,,,,,Undetermined,,,,,10/10/2025 5:24:33 PM,,,,,,,,,GBCC,,,,,,Spring Canyon Piles RX,,RX,FI,40.6407,-110.9671,,,{BD5304DB-2E51-4B06-8860-9FF6BEFE9E99},,0,,,,,,200878,wildcade,,,,Summit,UTNUC,49043,USFS,UTUWF,,USFS,Federal,,,,,,,GB26,USFS,UTUWF,US-UT,,,,,,2025-UTUWF-200878,No Decision,,,,10/10/2025 5:27:58 PM,10/10/2025 5:27:58 PM,1,0,,,{1F40E02C-D50E-4CB9-BBED-A0F04A274160},a8528d4f-f913-4d63-aec1-d85b216965cd,,-110.9671,40.6407
506338,38468936,,DEFAULT,,,IROC,,,CAHIAC,,,,,,,,,,,,,SCBX,,10/10/2025 5:30:00 PM,,,,,,,,,ONCC,,,,,,Sugar Pine,,WF,FI,,,,,{ED3625B1-50CF-4EA9-8BD5-C96E98857F3B},,0,,,,,,000870,firecode,,,,Humboldt,CAHIAC,06023,BIA,CANCA,,BIA,Federal,,,,,,,NC04,TRIBE,CAHIAC,US-CA,,,,,,2025-CAHIAC-000870,No Decision,,,,10/10/2025 11:35:44 PM,10/10/2025 11:37:01 PM,1,0,,,{2696D235-2648-44E0-817C-0A35FEE98483},122335e3-1cd1-44f9-b08f-1a53b59a0eb6,,-123.7497222,41.0402778
506654,38469252,,DEFAULT,,,firesponse,32,32,TXTIC,,,,,,,,,,Undetermined,,,,,10/10/2025 5:31:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Morris 4764,,RX,FI,33.14798,-94.76696,,,{DD4CE9B7-B41E-43A7-8291-6C0D3B5035A2},,0,,,,,0,254764,firesponse,0,,,Morris,TXTIC,48343,,,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-254764,No Decision,,,,10/12/2025 12:59:25 PM,10/12/2025 12:59:25 PM,1,0,,,{8F17F134-3C28-4459-9842-B3F02335E60F},d9cb7d07-1f91-42b1-b656-e2ebe12379d7,Type 5 Incident,-94.76696,33.14798
506528,38469127,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 5:54:47 PM,,,,,,,,,OSCC,,,,,,LAC-355212,,WF,FI,33.93449,-118.35685,,,{7C2922DD-FD5B-4CB4-B817-6D401EDB3CD2},,0,,,,,,355212,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355212,No Decision,,,,10/11/2025 9:30:29 PM,10/11/2025 9:30:29 PM,1,0,,,{473ABE96-D297-435F-B7C4-F9E133B19944},2849d0a7-b052-45a1-aeca-3b1648e5324e,,-118.35685,33.93449
506527,38469128,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 6:01:36 PM,,,,,,,,,OSCC,,,,,,LAC-355218,,WF,FI,33.92992,-118.3445,,,{955BC281-9ACD-451B-A09F-992046143591},,0,,,,,,355218,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355218,No Decision,,,,10/11/2025 9:30:56 PM,10/11/2025 9:30:56 PM,1,0,,,{2A2C3ADC-B6B1-4901-91B6-45BB5AB50E8B},329a595f-cd86-4762-a017-ced7fa10893b,,-118.3445,33.92992
506264,38468861,,DEFAULT,,,wildcade,,,UTNUC,,,,,,,,,,Undetermined,,,,,10/10/2025 6:26:05 PM,,,,,,,,,GBCC,,,,,,Monte Cristo Piles RX,,RX,FI,41.465,-111.5,,,{A8E9969C-D260-4494-A9A2-74D6ED0FBCF6},,0,,,,,,200879,wildcade,,,,Cache,UTNUC,49005,USFS,UTUWF,,USFS,Federal,,,,,,,GB26,USFS,UTUWF,US-UT,,,,,,2025-UTUWF-200879,No Decision,,,,10/10/2025 6:27:22 PM,10/10/2025 6:27:22 PM,1,0,,,{497D7B51-7F17-4463-A888-B65F8D9F9DD8},fa2cb318-c31b-4fb4-917f-edab5106fada,,-111.5,41.465
506265,38468863,,DEFAULT,,,wildcade,30,0.1,MTMDC,,,,,,,,,,Human,,,SCBK,,10/10/2025 6:33:26 PM,,,,,,,P1,0116,NRCC,,,,,,Weeksville,,WF,FI,47.536642,-114.977633,,,{A13B92AE-E102-43F3-9852-30D6DC63979C},,0,1,,,,,250768,wildcade,,,,Sanders,MTMDC,30089,DNRC,MTNWS,,State,Other,,,,,,,NR04,USFS,MTLNF,US-MT,,,,,,2025-MTLNF-250768,No Decision,,,,10/10/2025 6:33:27 PM,10/10/2025 8:13:48 PM,1,0,,,{F71949AC-6BBA-47C0-BBEC-DE7C6BEDF504},3e0cb16a-4dbc-4460-9b61-fc862cd201f2,Type 4 Incident,-115.00659,47.536642
506304,38468902,,DEFAULT,,,wildcade,0.1,0.1,WYTDC,,,,,,,,,,Undetermined,,,,,10/10/2025 7:12:21 PM,,,,,,,,,GBCC,,,,,,Dog,,WF,FI,43.30178,-110.88612,,,{5807CDD9-90E1-4429-8D61-2E0AF8D4A636},,0,,,,,,002562,wildcade,,,,Lincoln,WYTDC,56023,USFS,WYBTF,,USFS,Federal,,,,,,,GB10,USFS,WYBTF,US-WY,,,,,,2025-WYBTF-002562,No Decision,,,,10/10/2025 9:10:25 PM,10/10/2025 9:10:25 PM,1,0,,,{2907072F-54DC-4F99-9570-9276837D5A23},de8e87fe-194f-4250-b14a-5f494603ed24,,-110.88612,43.30178
506531,38469129,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 7:31:45 PM,,,,,,,,,OSCC,,,,,,LAC-355319,,WF,FI,34.05855,-117.77878,,,{5230867D-2CBA-461D-A830-1767C3049099},,0,,,,,,355319,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355319,No Decision,,,,10/11/2025 9:32:07 PM,10/11/2025 9:32:07 PM,1,0,,,{5893EF54-13D8-4A7C-BCCF-AD68C999EC61},ca010759-458c-4b6d-b7da-95cd8472d018,,-117.77878,34.05855
506311,38468909,,DEFAULT,,,wildcade,0.1,0.1,MNRLC,,,,,,,,,,Undetermined,,,,,10/10/2025 9:31:51 PM,,,,,,,,,EACC,,,,,,RL 178,,WF,FI,47.86452,-94.970563,,,{13F89EAD-8B1D-4C00-9F6D-4B12BE3D444E},,0,,,,,,000332,wildcade,,,,Beltrami,MNMNCC,27007,BIA,MNRLA,,BIA,Federal,,,,,,,EA01,BIA,MNRLA,US-MN,,,,,,2025-MNRLA-000332,No Decision,,,,10/10/2025 9:36:44 PM,10/10/2025 9:37:20 PM,1,0,,,{67BC290C-F4B1-4822-9F19-C9575215FAA7},12119de3-89ff-4efe-a573-4db48c6a990c,,-94.97042,47.86453
506319,38468917,,DEFAULT,,,wildcade,2,2,MTMCC,,,,,,,,,,Human,,,SCBV,,10/10/2025 9:45:00 PM,,,,,,,,,NRCC,,,,,,Trail 2,,WF,FI,48.007222,-99.032778,,,{EC95107D-7A5F-404D-ADC0-FD55E469C0C4},,0,1,,,,,000917,firecode,,,,Benson,MTMCC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2025-NDFTA-000917,No Decision,,,,10/10/2025 10:26:50 PM,10/10/2025 10:27:01 PM,1,0,,,{A48554E9-411A-47E6-B5FB-548F81F1CD06},47f41f41-1230-4820-8e6a-08a105b783fc,,-99.032778,48.007222
506333,38468931,,DEFAULT,,,cfcad,,0.01,CABDCC,,,,,,,,,,Undetermined,,,,,10/10/2025 11:05:24 PM,,,,,,,,,OSCC,,,,,,HAIWEE RESERVOIR OLANCHA_AREA,,WF,FI,36.159371,-117.945685,,,{8C7677F6-7CDA-43BF-BB60-48E5AF406C44},,0,,,,,,015822,cfcad,,,,Inyo,CASBCC,06027,,,,City,Other,,,,,,,SC16,CAL FIRE,CABDU,US-CA,,,,,,2025-CABDU-015822,No Decision,,,,10/10/2025 11:06:24 PM,10/10/2025 11:06:24 PM,1,0,,,{A52E08B8-BD95-443F-96EB-A9EB6DFD9363},77e4ab99-b6a2-40ae-bad0-705e383cd420,,-117.945685,36.159371
506532,38469130,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 11:33:45 PM,,,,,,,,,OSCC,,,,,,LAC-355629,,WF,FI,33.99514,-118.14418,,,{A54D4EFF-111B-4B0A-A260-3F827B724C26},,0,,,,,,355629,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355629,No Decision,,,,10/11/2025 9:32:42 PM,10/11/2025 9:32:42 PM,1,0,,,{16D69B29-51DC-4DE3-876B-A5D990A5F1CB},9edd3c01-389e-450a-8619-b95334a67101,,-118.14418,33.99514
506533,38469131,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/10/2025 11:53:33 PM,,,,,,,,,OSCC,,,,,,LAC-355656,,WF,FI,34.0382,-117.97928,,,{75E7B7AF-B765-4881-A31F-3637991CA227},,0,,,,,,355656,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355656,No Decision,,,,10/11/2025 9:33:18 PM,10/11/2025 9:33:18 PM,1,0,,,{6738E260-0354-4D37-903E-F41A6253C1D4},14943a2f-5b70-4453-941b-719044380d85,,-117.97928,34.0382
506358,38468956,,DEFAULT,,,wildcade,162,50,WACWC,,,,,,,,,,Human,,,SCCD,,10/11/2025 12:14:17 AM,,,,,,,PR,1532,NWCC,,,,,,LOWER HAMPTON,,WF,FI,46.928705,-119.222877,,,{0C085BCD-E931-4ABD-8D14-7A35A16773DD},,0,1,,,,,000945,wildcade,,,,Grant,WACWC,53025,USFWS,WACBR,,USFWS,Federal,,,,,,,NW10,USFWS,WAMCR,US-WA,,,,,,2025-WAMCR-000945,No Decision,,,,10/11/2025 1:49:57 AM,10/11/2025 9:15:28 PM,1,0,,,{3FC52146-1FC3-4B61-881A-F8134162F922},866763e1-7434-4443-a756-824eb7816eb5,,-119.195783,46.922717
506534,38469132,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 12:29:24 AM,,,,,,,,,OSCC,,,,,,LAC-355700,,WF,FI,34.55815,-118.10025,,,{3A214100-5ADC-492C-856F-F378C63EBACC},,0,,,,,,355700,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-355700,No Decision,,,,10/11/2025 9:34:22 PM,10/11/2025 9:34:22 PM,1,0,,,{212C1C93-BD6B-4C9D-B346-FCD2FA0A40CC},145de010-df74-4752-b35a-d6caccaa72d3,,-118.10025,34.55815
506536,38469134,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 12:53:35 AM,,,,,,,,,OSCC,,,,,,LAC-355725,,WF,FI,34.0207,-117.96755,,,{025D596A-4AAB-42F9-8BC6-5F6E212368A9},,0,,,,,,355725,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355725,No Decision,,,,10/11/2025 9:37:04 PM,10/11/2025 9:37:04 PM,1,0,,,{DD00D734-E509-4911-97B5-6E449E876E1D},16891d17-0b0b-4c66-9467-a1492622fc93,,-117.96755,34.0207
506535,38469133,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 1:07:13 AM,,,,,,,,,OSCC,,,,,,LAC-355738,,WF,FI,34.10707,-117.94289,,,{75D152EA-1253-443B-BE42-9EC2107712C7},,0,,,,,,355738,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355738,No Decision,,,,10/11/2025 9:36:16 PM,10/11/2025 9:36:16 PM,1,0,,,{CAA0F3F5-5968-4702-BA0B-208050BC3C8D},eed0c388-0946-46f2-9ba5-d1846e2563a3,,-117.94289,34.10707
506540,38469136,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 4:26:54 AM,,,,,,,,,OSCC,,,,,,LAC-355935,,WF,FI,34.10707,-117.94289,,,{EC2BB346-338F-4215-8A2B-6AAB91BD5696},,0,,,,,,355935,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-355935,No Decision,,,,10/11/2025 9:45:49 PM,10/11/2025 9:45:49 PM,1,0,,,{EE98AB2B-7053-496B-AD48-122B86E70D4B},49e4e8d7-8ee4-47ba-9f12-8efdcae03ec3,,-117.94289,34.10707
